ID,y
717,95.5423295827
720,112.875391503
721,95.5372046143
724,107.584293006
725,95.7090685864
726,110.256181784
728,110.449094326
731,95.5379129419
734,103.5429931
738,95.5371535405
745,110.218627908
746,95.5382281385
751,83.3549258641
754,95.5360715115
756,95.5332163236
758,95.6106138069
759,111.706001732
761,112.975501601
766,95.6446554361
767,109.961899641
768,95.5325199292
769,110.792606707
770,95.7256084663
771,82.7234158836
772,103.271345434
773,95.607882564
774,110.031727427
776,110.233869856
777,95.6085232596
780,113.300023559
782,103.476778335
787,103.263272434
788,95.7058328733
792,95.5346832375
793,110.120711589
798,95.616598829
800,95.5359333116
806,110.092855499
809,110.264036521
811,110.529403742
812,95.5104887058
814,112.743021387
816,103.482685517
817,95.7087921868
818,105.005250249
820,110.382204002
823,95.6077323469
829,95.5277151545
830,111.411666518
831,95.5104316232
834,110.049209215
839,95.6088210571
841,82.8749306766
844,103.470648767
845,95.6076662513
848,95.5379216955
850,95.6996117402
851,103.174231967
852,95.7684608651
854,95.6072789505
855,95.7411764542
856,103.366532808
859,103.168120856
861,110.031466049
864,95.607248907
865,110.031454032
866,95.5375073555
867,95.5116052052
869,95.7343495811
871,95.5103114495
872,110.092657212
882,103.304385834
883,95.6075520862
885,95.7085878914
888,95.6261398394
893,110.10420606
901,109.957169993
903,103.474324355
904,95.725566146
905,103.239363272
910,95.734226403
911,110.024876623
914,110.298123261
918,110.788741091
921,95.5331970444
928,95.6074168908
929,103.244065988
932,95.6940227523
933,103.514312102
934,95.7341542987
935,110.129151748
937,82.8309019909
939,95.6982961086
940,103.298993887
941,95.6073778343
942,103.282744897
943,95.7310808202
944,103.177225573
947,110.092431887
949,110.225484199
951,110.266072518
952,95.702394495
953,103.474174138
954,82.8956475309
957,110.238079183
959,95.54164898
960,111.217011342
963,112.745869638
965,110.092377808
967,103.437866932
971,95.607287704
972,82.8336943539
973,95.7181492916
974,110.237860262
975,95.6103221261
978,112.115525981
980,110.233844433
981,95.7298756517
984,110.290092828
986,95.7339980729
988,95.5318589736
989,110.038787182
990,103.236472986
992,109.956896598
996,95.6110355529
999,110.330673032
1000,95.6098867558
1001,110.031045441
1002,95.5318169128
1003,110.232035831
1004,95.5318109041
1008,109.966853573
1009,95.696588763
1010,103.572988482
1012,111.039784499
1013,95.5356536482
1014,110.455666114
1015,95.509878824
1016,112.983678853
1019,95.5052452969
1020,110.283383988
1021,95.7338929208
1022,103.509611418
1024,95.7338839078
1025,83.059622691
1027,95.7292533851
1028,103.304572904
1029,95.6071134521
1030,95.6975386465
1033,110.242893882
1036,95.5408740298
1037,110.155958493
1038,95.5373508702
1042,95.6979866612
1043,103.473381105
1044,95.6070683869
1045,109.995802776
1047,112.301299297
1050,95.6070503609
1051,110.092119435
1054,95.6070383435
1056,95.7296503259
1057,95.6070293304
1059,95.7020730303
1062,102.376498814
1063,103.541691137
1064,95.7296262912
1066,95.6070022914
1070,103.375400598
1076,110.018216356
1077,99.1432530742
1078,109.984129842
1080,110.223273154
1082,110.470782321
1083,95.6244553596
1089,111.178802806
1091,95.6255299577
1093,95.7079629879
1097,95.730978413
1099,95.5112684592
1101,95.7336525733
1103,95.6099375701
1104,110.036519075
1106,110.299673772
1109,95.5384193001
1110,110.205446361
1111,95.6932378035
1112,110.233521836
1114,95.6068580829
1116,95.5411308496
1117,110.256099769
1120,95.5367442523
1124,110.288656254
1125,95.5330893785
1126,110.181800574
1134,109.952673451
1137,95.5352811096
1138,110.160615841
1144,110.071248295
1145,95.6098113877
1146,95.5347909885
1148,95.6098023746
1150,95.536654122
1152,103.441878285
1153,95.7077827273
1154,103.443009056
1155,95.6965103906
1157,95.5128589084
1162,95.69762614
1165,110.248722895
1166,95.606701857
1167,103.463415106
1168,95.7334512823
1169,103.16718951
1171,113.062801314
1172,95.7307530872
1173,103.167177493
1174,95.6066778222
1176,95.7371374139
1177,103.168477731
1178,95.6020442952
1182,110.255301765
1186,95.7333972041
1187,110.591978134
1188,95.5351278881
1189,113.289197004
1191,103.539560396
1192,95.6963992299
1197,110.16074208
1198,95.5315883232
1200,82.8404810809
1201,95.6118709276
1203,95.7306599526
1209,112.74513057
1214,103.241897494
1218,109.982487258
1222,95.5350257404
1226,95.7110805611
1228,95.6087433709
1230,95.5311988522
1232,82.840851751
1233,95.5219731971
1236,112.229344797
1238,95.6015037728
1241,110.070956874
1244,103.625193046
1246,95.5349536361
1247,110.201532874
1250,110.385689816
1251,95.510811799
1254,110.636219485
1255,95.6060742087
1256,109.697066877
1257,95.5349511059
1258,95.513837208
1259,110.083804102
1260,95.7074612625
1263,110.161398285
1267,82.7481808034
1268,109.9074024
1271,95.6961618867
1272,110.103067413
1274,103.526892713
1275,95.6972866491
1276,110.085004249
1277,95.5343974195
1279,95.5343914108
1281,95.6094027969
1282,95.5348454798
1283,109.981881261
1285,110.210467171
1286,95.5348334624
1289,110.186788772
1296,110.062355205
1299,95.5362064748
1301,95.6101192281
1306,95.5293285221
1307,95.6016567348
1308,95.5365396974
1313,110.084893088
1314,95.7002159192
1315,110.20080215
1316,95.5342802501
1317,110.098201993
1319,95.534271237
1323,95.7329856091
1324,103.534192491
1325,95.6062241664
1328,103.480221954
1329,95.7242892999
1330,110.030057012
1331,95.6046310701
1332,103.255901502
1337,95.7012378227
1338,110.217800006
1339,95.5127751999
1340,110.038854178
1343,110.552417858
1347,103.292126982
1348,95.6061550665
1349,103.28808274
1352,95.5341720937
1354,95.7516859537
1359,110.253450111
1360,95.7328744483
1363,110.099704113
1364,95.6247097719
1365,103.449996904
1366,95.7002935092
1372,95.7071247761
1375,103.521973973
1376,95.6060709448
1378,95.5104302473
1379,110.273403182
1380,95.7328143615
1381,103.16843705
1384,110.70545408
1387,95.5359420925
1388,110.21662745
1392,82.8179672739
1394,103.37947772
1395,95.7010635708
1396,110.094661122
1398,95.6090512887
1399,110.094652109
1400,95.5472402872
1401,95.5362602935
1403,95.6059898276
1404,109.9186167
1406,110.094631079
1407,95.6059778102
1408,110.165219858
1410,82.7601824502
1412,110.086243607
1413,95.707001598
1415,95.7069955893
1420,110.165183806
1422,109.963732131
1423,106.368471299
1424,110.165171788
1425,95.7374131345
1426,82.7601343807
1427,95.7299869796
1429,95.5116814652
1430,110.172990831
1431,95.7514546192
1432,103.181047805
1434,110.100957329
1437,95.701655271
1438,103.437494262
1440,110.214136629
1441,110.093291645
1442,95.6012511485
1444,109.91614335
1445,95.706905459
1446,103.447411328
1448,95.5119846445
1453,95.5401183858
1454,110.086117425
1455,95.6956090875
1456,110.828967244
1458,110.086105407
1459,95.5338506289
1461,95.6042405054
1465,95.5357077537
1466,109.826111434
1469,95.7325469749
1472,95.5400613033
1474,95.8519465631
1477,110.260221453
1479,110.176238698
1482,95.5131642351
1483,82.8603047269
1487,95.7324928967
1488,110.126468007
1490,110.27600576
1492,109.89776971
1494,113.210674478
1496,103.539501672
1497,95.6441858639
1499,95.7297706669
1502,95.6053321358
1507,110.395893772
1508,95.5337034161
1509,110.223237191
1511,95.5359298157
1512,110.356040678
1513,112.470099024
1514,107.548094627
1518,110.274479683
1519,95.5302636671
1522,110.025589187
1524,82.8597147397
1527,95.6009957792
1529,95.5358963146
1532,103.256812187
1536,110.060588935
1537,112.828106632
1539,103.741842844
1542,111.787856521
1543,95.6055692195
1544,103.510501913
1545,82.9218991087
1550,95.6055481891
1551,110.231976365
1554,103.647725081
1556,103.44406724
1559,95.5340437942
1560,82.8561663741
1562,95.7232290261
1566,95.530122463
1567,110.272547192
1569,103.334497963
1570,110.234319224
1571,109.900831073
1574,95.5335051294
1578,103.446541733
1580,95.5353622542
1583,110.197517433
1584,95.533475086
1585,110.207170238
1586,95.5369785988
1587,110.121028365
1588,95.5300563674
1590,112.179357314
1592,103.233016422
1596,110.578372644
1598,109.965476059
1599,95.6054009762
1604,111.470560901
1606,103.276203691
1607,95.7064187553
1608,103.228055022
1609,113.02610028
1611,95.7041789547
1613,95.7129848967
1616,95.7264734928
1619,109.847157323
1620,95.5253387187
1621,110.269646005
1622,95.6053318763
1625,109.759163936
1627,113.026046201
1629,110.216534963
1634,95.7290048187
1636,95.6052898155
1638,103.261270909
1639,95.6052808025
1641,95.7293440501
1643,95.7063105989
1644,103.265479567
1645,113.308022031
1646,95.6083062115
1647,103.654594419
1648,95.7278717545
1652,95.5351459415
1653,110.156207581
1656,95.5324477464
1658,95.6052237199
1659,110.145149821
1661,95.6082611464
1663,95.7062505121
1664,110.184502475
1665,95.6949781754
1666,103.443736762
1667,103.305340594
1668,83.1647865609
1669,103.227871757
1670,95.7062294817
1672,110.1397473
1674,110.322274555
1677,110.125900186
1678,95.5310677148
1679,110.045617688
1680,95.5366961905
1683,103.236140883
1686,103.184006665
1687,109.962440069
1689,110.153780088
1690,95.5342934054
1691,112.874213787
1692,110.148583087
1693,95.5331476125
1695,95.6051125592
1696,95.5393883303
1697,110.139244945
1700,103.443634614
1701,95.7258578618
1702,110.124016911
1703,95.5297108679
1704,110.441172462
1706,95.7321952072
1707,110.291392062
1708,95.7265547141
1710,95.7291367504
1711,103.169176308
1713,103.43110146
1717,103.169158282
1719,103.44611812
1720,95.6050374506
1722,95.6961775234
1725,103.232899132
1726,95.7218791262
1727,103.521887767
1729,110.022457217
1730,95.5326761901
1731,110.219806677
1733,103.443535471
1734,95.7018997608
1735,109.966766686
1738,95.7126093538
1742,95.6903234511
1745,110.322061247
1747,95.725719662
1749,95.7317339652
1751,95.7215702018
1752,82.8567130132
1753,103.333875151
1754,95.6079817424
1755,95.7059741125
1756,103.661345243
1758,110.22286295
1759,95.6946957671
1760,103.602510268
1761,110.157309808
1762,95.5340770926
1763,109.925614347
1764,93.6566188619
1766,95.7353648511
1768,95.6048932421
1769,82.7691271557
1771,110.013129985
1772,95.6101554474
1773,103.168990038
1774,95.7316306501
1775,110.024102586
1777,110.211094747
1779,95.6946356802
1780,103.73527612
1787,95.529458503
1788,95.6002116456
1790,95.7285361411
1796,110.137475042
1801,95.5316518548
1803,95.7284970847
1807,110.121984841
1809,110.276351372
1812,95.5966101195
1813,110.315059161
1814,95.5447223801
1815,110.0233814
1816,95.5412632217
1818,95.5078265979
1820,95.5350014735
1821,111.364134652
1822,95.7057728214
1825,95.5987988462
1826,103.162999557
1828,95.7261941929
1831,103.402319576
1836,110.139306489
1837,95.5968952727
1841,95.8430532992
1844,103.221653256
1848,95.5957807542
1851,103.735074237
1852,95.6143543496
1853,95.5259204449
1854,110.031595529
1856,95.7016357522
1859,110.32741728
1860,95.7272348337
1861,82.9022658205
1863,103.285498468
1865,95.596811151
1866,103.720266294
1867,95.6996455206
1868,95.5292151512
1872,95.5967901206
1879,95.6996094685
1880,103.184444949
1882,95.5967600772
1885,103.222630306
1887,103.064030892
1888,95.6973546462
1890,112.06957331
1894,95.7121406762
1895,103.258608229
1896,95.7222255754
1897,110.290812351
1900,110.720658684
1901,95.5330163087
1902,110.077867927
1905,95.5084866965
1906,109.870024203
1912,103.448358764
1915,95.7235390885
1916,103.277375084
1917,95.7225227459
1918,103.177478407
1920,83.5476439936
1923,95.595693934
1924,103.246575469
1925,95.7212812618
1930,113.033429037
1932,110.101885633
1933,95.5996532951
1934,110.200901311
1935,95.532914161
1940,82.7663659462
1941,95.5925934164
1942,111.211628998
1943,95.5386462575
1944,95.5074480506
1945,110.203351282
1948,112.840497945
1949,95.5323785006
1952,95.6900528007
1954,95.5323634789
1955,110.169657109
1958,95.5408366049
1959,82.7303415296
1960,109.925022491
1963,95.705349209
1965,95.6017849393
1968,103.219901392
1969,95.6151014742
1971,95.7053251742
1972,110.085600452
1973,95.5242781854
1975,95.5288936864
1977,95.6513196186
1978,95.5438435346
1979,109.960541275
1981,95.5288756604
1982,110.092917516
1987,109.959822965
1988,95.52885463
1993,95.6512715491
1997,95.5986423609
1999,95.7279082333
2001,95.7118192114
2002,111.379048019
2003,95.5254697934
2004,82.9199037637
2006,110.386889906
2007,95.7282444603
2009,103.684384315
2010,95.6953122725
2013,95.7027240373
2018,82.83932597
2022,103.512238856
2024,110.004965984
2025,95.7040719363
2026,103.52942761
2030,103.710474789
2031,95.5957297267
2032,103.437317309
2033,95.7278060856
2035,95.509860833
2036,110.509777986
2037,95.5322169386
2040,95.711702042
2043,110.905878049
2044,103.705013207
2046,103.304147092
2054,110.20887515
2055,95.5956576224
2056,103.72861567
2059,95.5274265131
2060,95.532538618
2062,95.5055184678
2063,110.158247101
2066,95.7116239291
2067,110.06990285
2072,95.7335447412
2073,110.129410173
2074,95.5440052519
2075,110.285142995
2076,95.587926582
2080,95.5135954208
2082,95.5324725225
2085,110.084046208
2087,110.410984323
2091,110.005215294
2092,95.7049616487
2093,103.724171013
2098,95.6907509463
2101,109.930679506
2102,95.5069733643
2103,82.7689015575
2105,103.719548256
2106,95.6936532598
2107,110.174855511
2110,95.5977201667
2114,95.5403679273
2115,111.274265375
2117,82.7989194476
2118,95.7027890904
2119,103.26669462
2120,95.7275447077
2122,95.5337339
2123,110.138636482
2126,95.704859501
2127,103.062913121
2128,95.5923918659
2129,110.217664932
2132,95.6435598439
2135,103.420490223
2138,95.5976360451
2139,112.996477582
2141,110.565373101
2142,95.5945775883
2146,95.7047994141
2151,110.147791557
2157,103.475088739
2159,110.726205327
2162,95.6934850166
2164,112.756688607
2167,95.5021565722
2168,109.905118107
2171,95.5094522423
2173,95.7047182968
2174,103.463593573
2175,95.5922506617
2178,95.7047314816
2180,95.7232977303
2185,110.049903459
2189,95.5317602784
2190,110.070837942
2192,103.143960931
2194,111.303130914
2200,110.767692253
2201,95.5306332228
2203,109.848662247
2204,95.5260027001
2205,109.989944543
2209,110.829441581
2213,103.274791215
2214,95.5871517209
2215,110.514206945
2216,95.5305881577
2218,95.5917612132
2219,103.418270801
2220,95.7302907128
2222,95.5281516135
2223,110.111518726
2225,110.175134238
2226,95.5350558189
2230,95.6483317365
2233,110.040114883
2234,109.976055843
2235,95.5259095654
2236,82.9860438805
2237,95.5942921756
2240,111.011610878
2241,95.5337366448
2248,103.440368628
2249,95.6984978614
2250,110.289856949
2252,109.910618306
2253,95.5319282621
2254,110.043852043
2256,83.5627889841
2258,95.5314501584
2259,110.323872268
2262,95.7230513741
2265,95.7044701037
2266,103.469666011
2269,95.5950146929
2271,95.7338476576
2273,95.5292801303
2274,110.279700465
2275,95.5315019048
2277,95.5915839569
2279,95.5257773743
2280,82.8522230836
2282,95.7229912872
2283,103.332507421
2288,95.5279533269
2289,111.085364385
2291,95.727030965
2292,112.689987644
2297,95.7300593784
2298,103.118154993
2299,95.5971523458
2300,109.985424027
2301,95.5279142704
2304,95.5949095409
2305,103.177216398
2306,95.722919183
2308,95.591851084
2309,110.295182166
2311,98.2239964563
2312,103.333608013
2316,103.291868204
2321,103.118085893
2322,109.919395429
2325,103.159906045
2326,95.5917970058
2329,112.689876483
2330,95.5914247267
2331,103.189552087
2332,109.986121774
2333,95.7228380657
2334,103.132525098
2335,109.685479092
2337,109.83707452
2338,95.5117292967
2340,109.98609774
2342,95.6729973126
2345,95.5374385113
2349,95.554773323
2351,83.4046853056
2352,95.7268477
2354,110.10489789
2355,110.941746279
2357,110.173257562
2358,95.5373994549
2360,95.6981643792
2361,110.10487686
2364,95.5870613311
2366,95.7242202351
2369,103.313417113
2370,95.6981343358
2371,109.991429105
2373,110.307098539
2374,95.694777073
2376,110.109014383
2378,109.70954621
2382,95.7335141755
2383,95.5246884046
2386,103.211373781
2387,95.7255277395
2389,95.5070325942
2390,110.146726394
2392,95.5310475764
2398,109.985923488
2399,95.7196233871
2400,95.7279378068
2401,110.201659306
2402,95.5915686757
2404,95.5278224373
2407,110.504870302
2408,110.2598031
2409,110.317333359
2412,82.8372147656
2413,95.7240790309
2415,95.5915296192
2420,110.028812249
2422,95.5945550283
2423,103.127719403
2426,95.7420689533
2432,95.5911182837
2434,95.5259396225
2435,95.5068943944
2436,110.421028947
2438,109.805245431
2440,109.948078392
2443,95.6476918113
2444,95.5308913505
2447,103.414402073
2450,95.6978939883
2454,95.5102440131
2455,110.03821277
2459,95.7224595184
2460,110.280751459
2463,95.5944318502
2465,95.5321099976
2468,82.8551882424
2469,95.5240697693
2474,95.5071374867
2478,95.5913403456
2480,95.5330186067
2481,110.866599722
2489,95.7223693881
2490,103.644433672
2492,95.5312407416
2496,95.7223483577
2497,110.249777717
2500,95.7253120537
2505,95.7223213186
2507,95.5084427828
2508,109.982801012
2509,95.7207441745
2510,82.9652574837
2513,95.5272773496
2515,95.7222912752
2518,95.5242828182
2519,110.374103618
2520,95.5242768095
2521,110.239118951
2523,110.209028982
2525,95.5938853192
2529,109.81478443
2530,95.528508014
2533,110.544458331
2535,95.508718923
2538,103.122867665
2544,109.737010511
2553,110.024948374
2556,95.5864844971
2558,95.5368450346
2559,111.234633725
2560,95.5907337277
2561,110.060362877
2562,95.5287721368
2563,109.856406184
2564,95.5255490578
2565,110.035890207
2567,103.442779778
2572,95.5941043768
2575,95.7239499482
2576,110.43016797
2577,95.5068280393
2578,95.6944629928
2579,110.168057057
2580,95.5051770263
2582,110.298214824
2583,95.5327091593
2587,95.5932406554
2589,110.01573835
2590,95.4979275569
2591,109.81459816
2594,95.5304406989
2597,95.6974523498
2598,103.381478023
2599,95.7012106632
2600,103.147916231
2602,111.106946491
2603,95.5940112421
2604,103.495098126
2606,110.244788684
2607,82.848961283
2608,95.6821678725
2613,109.826761984
2614,95.663269406
2615,110.739956807
2617,109.985302787
2620,95.5322377369
2623,110.177448031
2624,95.5388357121
2627,109.824736281
2629,82.8488951875
2630,95.5050268091
2632,95.7728110088
2636,95.5325499291
2639,95.593542824
2640,103.228602175
2642,109.814444939
2644,103.362025708
2646,110.269116027
2647,95.5325168813
2649,95.6126947586
2650,104.678966612
2652,103.359567896
2653,103.095316832
2655,104.812939841
2657,109.973983559
2659,110.114914488
2662,95.5284717024
2663,111.010340041
2664,95.7032431641
2665,103.110796901
2670,95.5960377343
2671,102.923052899
2672,95.6979449067
2675,103.350236712
2677,110.219598418
2679,110.227990693
2683,110.117377023
2684,95.5417224681
2685,95.5934046242
2688,103.080794144
2689,95.7228895703
2690,103.32947617
2693,95.5906944117
2694,110.158185381
2697,96.6647774512
2699,95.7258051928
2703,95.5317414466
2705,103.149292362
2709,82.8585972944
2710,95.5933295156
2711,109.898718377
2712,95.9528265851
2713,95.7675987449
2714,110.236783095
2715,95.5031963696
2717,95.5266644635
2718,111.142610661
2720,109.826950899
2721,95.5958845128
2726,95.7257240755
2728,95.5902289979
2731,103.140315333
2732,110.09820042
2734,95.5300200908
2736,103.357240699
2737,95.6901824488
2738,103.115246597
2739,110.372694314
2746,95.5901749198
2749,103.097917712
2751,113.390583321
2752,103.429676656
2753,95.5905141511
2757,103.605610484
2758,95.75041413
2759,110.326896007
2760,95.8428758028
2762,109.970868928
2764,95.7199780668
2765,110.45636205
2769,110.144500546
2771,110.039222443
2774,95.5383850605
2776,95.5294761951
2777,112.100884695
2778,95.5303814993
2779,110.008255293
2782,95.5264691811
2784,95.5114803629
2787,95.5189464472
2789,95.7028676212
2792,95.6957754994
2798,95.7028405821
2799,103.326839023
2800,95.8531087175
2801,82.9257824235
2802,95.5220051989
2804,95.5903609296
2807,103.317545274
2808,95.6968184333
2809,111.020138611
2811,112.890492904
2812,95.5903368948
2814,95.5263730421
2816,95.6121930332
2817,110.253257073
2818,110.27821701
2820,110.222319737
2821,83.1522970511
2822,95.7194435532
2823,103.143804448
2824,95.5955750654
2826,95.728430287
2829,95.5302282778
2834,95.5921383207
2835,82.7553758604
2838,95.733167997
2839,110.212060474
2840,95.5047561587
2841,110.322168274
2842,95.7213088548
2846,110.660256996
2848,95.728403985
2849,95.5074152973
2850,110.229828484
2851,95.6925518036
2853,95.5197725676
2854,109.813808018
2858,110.400118351
2861,95.7664911705
2864,95.5301231258
2865,110.868314706
2866,109.900251605
2867,95.5043147797
2868,110.201316764
2870,109.830987574
2877,95.7378032253
2878,109.823982191
2880,110.10880482
2882,82.753942151
2883,95.7286590948
2884,103.095119941
2885,95.589757316
2887,95.7211736594
2888,109.889489099
2889,95.7025671868
2890,103.313212762
2891,98.222253937
2892,113.007866007
2893,95.5414806933
2898,110.267356516
2899,95.6411991406
2900,110.261161388
2901,95.5299890769
2909,95.7282207201
2910,110.171260467
2911,110.217598405
2913,110.324860003
2914,95.728609937
2918,95.5312426295
2919,109.938643706
2920,95.5299243649
2921,109.823853004
2922,95.7032932748
2923,103.1324978
2925,110.422638814
2926,95.5041375234
2927,109.833280168
2929,110.144965896
2933,95.5127150147
2934,110.321502693
2936,110.368808274
2941,103.341973011
2942,95.5926325079
2943,110.107226997
2945,103.392498367
2950,95.5259644514
2951,109.868387655
2953,110.522699427
2954,95.5951845007
2955,103.138095718
2956,95.7253933382
2960,95.7317776649
2962,95.5898862433
2963,103.491435168
2964,103.305124535
2966,82.7483280806
2967,95.5378052222
2968,110.433033846
2969,95.5259073689
2971,95.5074090291
2972,95.7280314464
2974,95.5928966306
2975,110.209906432
2977,113.262012799
2980,110.329527946
2981,95.5228918071
2983,95.7251195563
2984,103.329240297
2985,112.691178644
2986,103.517520115
2987,95.7279863813
2989,95.6934355517
2990,109.88005027
2991,95.7541843629
2992,82.7666204052
2995,96.6688107457
2996,103.102860719
3002,110.2079439
3004,110.142411925
3005,112.669893582
3006,95.7288732267
3010,95.7282775431
3011,103.123866501
3014,95.5038731411
3015,95.5411141634
3016,95.6999707997
3017,109.926195648
3018,95.507267825
3021,103.097268377
3024,103.31608319
3028,95.5893276949
3030,95.5296244047
3032,95.5949501619
3039,95.7187916106
3040,103.369033673
3041,95.6177579007
3043,95.4175271124
3044,110.164258458
3046,110.242398658
3055,95.5041102248
3056,110.222501671
3058,95.5269217206
3059,109.951378503
3061,113.030902585
3063,103.115112864
3066,95.702035418
3067,103.315954003
